station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40530,Diversey,11/1/21,2345.9,1703.5,944.4,60800
40660,Armitage,11/1/21,1983.8,1424.3,709.6,50905
40800,Sedgwick,11/1/21,1791.1,1439.8,839.6,47571
40710,Chicago/Franklin,11/1/21,2813.2,1820.8,1039.2,71556
40460,Merchandise Mart,11/1/21,2404.9,1228.3,638.6,58609
40930,Midway Airport,11/1/21,4087.9,2321,1840.4,104331
40960,Pulaski-Orange,11/1/21,2723,1324.8,870.2,66833
41150,Kedzie-Midway,11/1/21,1955.6,1094.3,708.6,48987
40310,Western-Orange,11/1/21,1927.2,1145.5,762,48864
40120,35th/Archer,11/1/21,1510.4,826.3,542.2,37734
41060,Ashland-Orange,11/1/21,908.3,545.5,357.8,23045
41130,Halsted-Orange,11/1/21,1252.1,663.8,411.8,31008
40730,Washington/Wells,11/1/21,2854.9,770.8,546.2,65767
40040,Quincy/Wells,11/1/21,2541.2,966.5,795.6,61210
40160,LaSalle/Van Buren,11/1/21,951.3,352.5,234.6,22561
40850,Library,11/1/21,2016.8,983.3,756.4,50067
40680,Adams/Wabash,11/1/21,3033.6,1713.8,1192.6,76524
41700,Washington/Wabash,11/1/21,5418.7,4454,2686.6,145042
40260,State/Lake,11/1/21,5044.8,4740.3,2969.8,139751
40380,Clark/Lake,11/1/21,6496.7,3885.5,2837.2,166159
40900,Howard,12/1/21,2274.6,1598.8,1431.3,62749
41190,Jarvis,12/1/21,663.7,560.5,444,18844
40100,Morse,12/1/21,1784.9,1291.8,1096.5,49228
41300,Loyola,12/1/21,2112.1,1894.8,1210.7,59197
40760,Granville,12/1/21,1531.7,1442.3,937.3,43559
40880,Thorndale,12/1/21,1144.5,776.8,665.2,31133
41380,Bryn Mawr,12/1/21,1712.5,1332.3,1035.7,47505
40340,Berwyn,12/1/21,0,0,0,0
41200,Argyle,12/1/21,1773.2,1493.5,1135.7,50025
40770,Lawrence,12/1/21,0,0,0,0
40540,Wilson,12/1/21,3624.2,2707.8,2219,100253
40080,Sheridan,12/1/21,1728.5,1465.5,1031.3,48348
41420,Addison-North Main,12/1/21,2617,2801.3,1685,76273
41320,Belmont-North Main,12/1/21,4400.4,4518.3,3155.8,129416
41220,Fullerton,12/1/21,3518.2,3049,2148.3,98969
40650,North/Clybourn,12/1/21,2220.3,1823.8,1444.8,62590
40630,Clark/Division,12/1/21,3318.7,3024.5,2155,94721
41450,Chicago/State,12/1/21,5351.7,4584.3,3536.7,151943
40330,Grand/State,12/1/21,3990.5,4366,3465.3,122057
41660,Lake/State,12/1/21,7123.1,6519.5,4533.3,202863
41090,Monroe/State,12/1/21,2517.5,1744.5,1277.3,67510
40560,Jackson/State,12/1/21,1916.7,1290.5,979.3,51288
41490,Harrison,12/1/21,1586.8,1334.3,893.3,44019
41400,Roosevelt,12/1/21,4781.1,3599.5,3403.5,135223
41000,Cermak-Chinatown,12/1/21,1755.7,2245.3,1543.7,55113
40190,Sox-35th-Dan Ryan,12/1/21,1374.3,849.8,725,36609
41230,47th-Dan Ryan,12/1/21,1157.4,756.8,713.5,31613
41170,Garfield-Dan Ryan,12/1/21,1228.1,830.3,676.3,33169
40910,63rd-Dan Ryan,12/1/21,1137.6,795.5,809,31925
40990,69th,12/1/21,1871.8,1286.8,1133.8,51257
40240,79th,12/1/21,2620.7,1814.3,1640.5,72134
41430,87th,12/1/21,1494,951.5,934,40785
40450,95th/Dan Ryan,12/1/21,3733.8,2168.8,2087.2,99608
41050,Linden,12/1/21,308.3,182,137.5,8028
41250,Central-Evanston,12/1/21,339.2,136,127.7,8434
40400,Noyes,12/1/21,314.2,192.5,121.3,8097
40520,Foster,12/1/21,286.5,235.5,151,7864
40050,Davis,12/1/21,1262.7,826,728.5,34192
40690,Dempster,12/1/21,314.5,239,190.5,8704
40270,Main,12/1/21,451.5,329.5,251.5,12309
40840,South Boulevard,12/1/21,290.5,175,147.8,7687
40140,Dempster-Skokie,12/1/21,619.8,342.5,289.8,16124
41680,Oakton-Skokie,12/1/21,344.1,136.5,130.3,8555
40890,O'Hare Airport,12/1/21,5693.9,4579,5050.3,168189
40820,Rosemont,12/1/21,2456.6,1732.5,1486.7,67438
40230,Cumberland,12/1/21,1303.3,776.3,668.3,34484
40750,Harlem-O'Hare,12/1/21,1164.1,608.3,502.2,29892
41280,Jefferson Park,12/1/21,2835.3,1713,1494.8,75362
41330,Montrose-O'Hare,12/1/21,812.6,460,397,21286
40550,Irving Park-O'Hare,12/1/21,1682.2,1025.5,873.2,44668
41240,Addison-O'Hare,12/1/21,1092.8,578.5,462.3,28037
40060,Belmont-O'Hare,12/1/21,2178.1,1346.5,1121.3,57855
41020,Logan Square,12/1/21,2566.8,1806.8,1319.5,69047
40570,California/Milwaukee,12/1/21,1913.2,1440.8,997,51923
40670,Western/Milwaukee,12/1/21,1922.4,1229.5,914.3,50774
40590,Damen/Milwaukee,12/1/21,2315.1,1924.5,1408.2,64765
40320,Division/Milwaukee,12/1/21,2291.1,1613.5,1179.8,61647
41410,Chicago/Milwaukee,12/1/21,1547.2,907.5,705.7,40355
40490,Grand/Milwaukee,12/1/21,1101.9,821,632,30215
40370,Washington/Dearborn,12/1/21,5172.1,4007.8,3001.2,142653
40790,Monroe/Dearborn,12/1/21,2070.9,941.3,758.8,51807
40070,Jackson/Dearborn,12/1/21,1949.7,998.3,825.5,49889
41340,LaSalle,12/1/21,1109.1,644.3,500.2,28870
40430,Clinton-Forest Park,12/1/21,1048.4,601.8,578.5,27895
40350,UIC-Halsted,12/1/21,1613.9,886,654.7,41363
40470,Racine,12/1/21,908.7,481,365.5,23200
40810,Medical Center,12/1/21,1217.6,436.3,434.3,29920
40220,Western-Forest Park,12/1/21,640.8,397.5,364.7,17234
40250,Kedzie-Homan-Forest Park,12/1/21,711.9,447,425.5,19291
40920,Pulaski-Forest Park,12/1/21,933.8,691.8,689.8,26516
40970,Cicero-Forest Park,12/1/21,568,363.8,320.2,15304
40010,Austin-Forest Park,12/1/21,545.2,278.8,273.7,14207
40180,Oak Park-Forest Park,12/1/21,468.5,228,182.8,11848
40980,Harlem-Forest Park,12/1/21,407.6,209.5,175,10448
40390,Forest Park,12/1/21,1045.1,590.8,485.2,27222
41030,Polk,12/1/21,1486.9,421.5,334.2,34916
40830,18th,12/1/21,905.6,668,543,24948
40210,Damen-Cermak,12/1/21,890.8,490.5,429.2,23243
40740,Western-Cermak,12/1/21,627.3,344.8,322.5,16488
40440,California-Cermak,12/1/21,753.7,423.3,358,19669
41040,Kedzie-Cermak,12/1/21,537.2,345.5,300.8,14468
40780,Central Park,12/1/21,537.9,367.3,300,14565
40150,Pulaski-Cermak,12/1/21,546.2,359.5,328,14876
40600,Kostner,12/1/21,200.4,102.8,95.2,5191
40420,Cicero-Cermak,12/1/21,612,433.5,434.2,17190
40580,54th/Cermak,12/1/21,1128.2,619.5,552.7,29487
40020,Harlem-Lake,12/1/21,1457.5,931,786.5,39051
41350,Oak Park-Lake,12/1/21,482,251.5,213.5,12409
40610,Ridgeland,12/1/21,428.7,205.5,170.7,10849
41260,Austin-Lake,12/1/21,770.2,475.3,387.5,20400
40280,Central-Lake,12/1/21,929,532.5,502.5,24655
40700,Laramie,12/1/21,470.9,261,228.5,12304
40480,Cicero-Lake,12/1/21,563.4,342,309.5,15056
40030,Pulaski-Lake,12/1/21,621.5,420.5,396.2,17111
41670,Conservatory,12/1/21,505.6,423.3,338.3,14340
41070,Kedzie-Lake,12/1/21,568.7,301.5,271.7,14779
41360,California-Lake,12/1/21,492.7,259.3,227.5,12748
40170,Ashland-Lake,12/1/21,1046.8,594,523.3,27498
41510,Morgan-Lake,12/1/21,1610.6,1336,962.8,44943
41160,Clinton-Lake,12/1/21,1419.5,740.3,580.3,36252
41690,Cermak-McCormick Place,12/1/21,808,865.8,472,23263
41120,35-Bronzeville-IIT,12/1/21,666.5,409.3,305.3,17466
40300,Indiana,12/1/21,302,157,151.3,7877
41270,43rd,12/1/21,364.4,230,196.5,9752
41080,47th-South Elevated,12/1/21,424.2,263.5,243.5,11423
40130,51st,12/1/21,417,260.3,233.3,11197
40510,Garfield-South Elevated,12/1/21,476.9,329.5,278.3,13002
41140,King Drive,12/1/21,182.9,107,100.3,4870
40720,East 63rd-Cottage Grove,12/1/21,408.8,173,187,10398
40940,Halsted/63rd,12/1/21,212.5,134.3,107.2,5642
40290,Ashland/63rd,12/1/21,405.4,271.8,241.3,11048
41290,Kimball,12/1/21,1871.7,1259.3,1027.7,50508
41180,Kedzie-Brown,12/1/21,943.7,678.3,566.2,25927
40870,Francisco,12/1/21,618.3,380,286.8,16226
41010,Rockwell,12/1/21,617.2,376,274,16110
41480,Western-Brown,12/1/21,1581.6,1118,855.8,42820
40090,Damen-Brown,12/1/21,1121.1,647.5,473.5,28975
41500,Montrose-Brown,12/1/21,922.3,623,439.5,24498
41460,Irving Park-Brown,12/1/21,1028.7,647,431,26777
41440,Addison-Brown,12/1/21,811.2,450.3,327.8,20803
41310,Paulina,12/1/21,1041.4,711.5,470.3,27537
40360,Southport,12/1/21,1160,1088.8,696.3,32894
41210,Wellington,12/1/21,1069.2,666.8,422.5,27655
40530,Diversey,12/1/21,1959.9,1333.3,922.2,52023
40660,Armitage,12/1/21,1719.4,1104.5,767.8,45132
40800,Sedgwick,12/1/21,1580,1196.3,783.5,42666
40710,Chicago/Franklin,12/1/21,2474.1,1414.8,951,63321
40460,Merchandise Mart,12/1/21,2040.2,1094.3,678,51289
40930,Midway Airport,12/1/21,3522.8,1841.3,1642.5,91198
40960,Pulaski-Orange,12/1/21,2325.6,1018.8,858.8,58066
41150,Kedzie-Midway,12/1/21,1692.8,911,744.2,43658
40310,Western-Orange,12/1/21,1742,892.5,828,45119
40120,35th/Archer,12/1/21,1297.4,650.5,572,33279
41060,Ashland-Orange,12/1/21,822.6,434.3,388.8,21344
41130,Halsted-Orange,12/1/21,963.7,506,414.5,24748
40730,Washington/Wells,12/1/21,2417.6,688,553.5,56843
40040,Quincy/Wells,12/1/21,2077.1,729.5,698.2,50726
40160,LaSalle/Van Buren,12/1/21,832.9,306.3,247.7,20201
40850,Library,12/1/21,1483,763.5,596,37773
40680,Adams/Wabash,12/1/21,2336.4,1318,1026.3,60495
41700,Washington/Wabash,12/1/21,5026.2,3650.8,2817.7,137060
40260,State/Lake,12/1/21,4540.4,3505.5,2808,126219
40380,Clark/Lake,12/1/21,5886.7,3175.8,2531,151510
40900,Howard,1/1/22,1937.8,1408,1145.8,53463
41190,Jarvis,1/1/22,575.9,453.8,379.4,16259
40100,Morse,1/1/22,1525.9,1148,944.8,42508
41300,Loyola,1/1/22,1510.1,1402.4,1043.6,43943
40760,Granville,1/1/22,1206.2,1066.2,804,34681
40880,Thorndale,1/1/22,1000.9,676.4,551,27155
41380,Bryn Mawr,1/1/22,1446.3,1089.4,849.6,40067
40340,Berwyn,1/1/22,0,0,0,0
41200,Argyle,1/1/22,1411,1315.6,1018,41300
40770,Lawrence,1/1/22,0,0,0,0
40540,Wilson,1/1/22,3033.9,2362,1807.4,84559
40080,Sheridan,1/1/22,1466.8,1236.4,896.6,41467
41420,Addison-North Main,1/1/22,1932.2,1989.8,1369,57371
41320,Belmont-North Main,1/1/22,3709.9,4053.8,2990,113126
41220,Fullerton,1/1/22,4386.2,3213,2404,120195
40650,North/Clybourn,1/1/22,1829.8,1622.6,1245.4,52766
40630,Clark/Division,1/1/22,2807.7,2419.6,1880.6,80462
41450,Chicago/State,1/1/22,3883.9,3457.6,2727.2,112485
40330,Grand/State,1/1/22,2700.7,3608.6,2546.8,87491
41660,Lake/State,1/1/22,5077.9,4092.6,3216.4,143181
41090,Monroe/State,1/1/22,1826.5,1253.4,951.6,49382
40560,Jackson/State,1/1/22,2079,1061.4,823.4,53082
41490,Harrison,1/1/22,1314.1,1104.2,836.6,37300
41400,Roosevelt,1/1/22,3698,3103.8,2801.2,107183
41000,Cermak-Chinatown,1/1/22,1262.1,1545,1083.8,39649
40190,Sox-35th-Dan Ryan,1/1/22,1157.2,696.6,559.8,30584
41230,47th-Dan Ryan,1/1/22,988.7,671.4,512.6,26682
41170,Garfield-Dan Ryan,1/1/22,1056.1,745.8,517.6,28496
40910,63rd-Dan Ryan,1/1/22,1022.4,718.6,608.2,28104
40990,69th,1/1/22,1613.6,1141.4,854.6,43865
40240,79th,1/1/22,2265.7,1550.4,1258.2,61623
41430,87th,1/1/22,1276.4,834,703.8,34493
40450,95th/Dan Ryan,1/1/22,3209.3,1886.2,1594.4,84799
41050,Linden,1/1/22,247.2,134,92.2,6323
41250,Central-Evanston,1/1/22,300,153.2,107.8,7604
40400,Noyes,1/1/22,340.2,232.2,165.4,9132
40520,Foster,1/1/22,275.9,243.8,161.6,7821
40050,Davis,1/1/22,1072.4,823.2,611.2,29692
40690,Dempster,1/1/22,268.2,212,172.2,7554
40270,Main,1/1/22,361.2,253,206.6,9884
40840,South Boulevard,1/1/22,245.6,149.8,119,6501
40140,Dempster-Skokie,1/1/22,459,257.2,199.2,11922
41680,Oakton-Skokie,1/1/22,287.8,114.4,84.4,7037
40890,O'Hare Airport,1/1/22,4300,3657,4324,130206
40820,Rosemont,1/1/22,1900.2,1218,968,50835
40230,Cumberland,1/1/22,997.4,517.4,409.4,25580
40750,Harlem-O'Hare,1/1/22,969.4,454.8,368.8,24476
41280,Jefferson Park,1/1/22,2342.2,1363,1156.6,61785
41330,Montrose-O'Hare,1/1/22,668.8,406,309,17619
40550,Irving Park-O'Hare,1/1/22,1299.9,837,629.4,34629
41240,Addison-O'Hare,1/1/22,892,440.8,341,22642
40060,Belmont-O'Hare,1/1/22,1839.7,1123,886.2,48679
41020,Logan Square,1/1/22,2053.8,1435.2,1057.2,55592
40570,California/Milwaukee,1/1/22,1488.1,1077.4,755,40412
40670,Western/Milwaukee,1/1/22,1474.5,1021.8,700.6,39577
40590,Damen/Milwaukee,1/1/22,1676.5,1529,1035.6,48029
40320,Division/Milwaukee,1/1/22,1837.9,1335.4,972.6,50135
41410,Chicago/Milwaukee,1/1/22,1281,723.2,526.4,33148
40490,Grand/Milwaukee,1/1/22,859.6,718.4,528,24284
40370,Washington/Dearborn,1/1/22,3523.9,2227,1860.2,94437
40790,Monroe/Dearborn,1/1/22,1496.6,587.2,514.2,36936
40070,Jackson/Dearborn,1/1/22,1658.1,808.2,682.2,42273
41340,LaSalle,1/1/22,903.4,487,392.6,23369
40430,Clinton-Forest Park,1/1/22,786.3,472,422,20983
40350,UIC-Halsted,1/1/22,1708,760.2,619.4,42767
40470,Racine,1/1/22,775.3,352.8,266.2,19376
40810,Medical Center,1/1/22,1071.6,400.8,333.4,26174
40220,Western-Forest Park,1/1/22,563.7,350.8,263.8,14910
40250,Kedzie-Homan-Forest Park,1/1/22,639.8,429.6,322.6,17197
40920,Pulaski-Forest Park,1/1/22,853.9,675.4,582.2,24220
40970,Cicero-Forest Park,1/1/22,463,306,243.4,12470
40010,Austin-Forest Park,1/1/22,441.4,220,195.6,11348
40180,Oak Park-Forest Park,1/1/22,349.9,172.6,128.8,8854
40980,Harlem-Forest Park,1/1/22,331,160.8,112.2,8315
40390,Forest Park,1/1/22,868.4,445.8,336,22146
41030,Polk,1/1/22,1347,351.2,287.2,31480
40830,18th,1/1/22,737.3,596.8,445.6,20695
40210,Damen-Cermak,1/1/22,741.5,439,334.6,19439
40740,Western-Cermak,1/1/22,528.5,331.6,235,13932
40440,California-Cermak,1/1/22,654.7,347.4,282.8,16899
41040,Kedzie-Cermak,1/1/22,462.7,300.2,228.2,12359
40780,Central Park,1/1/22,449.8,283.6,219.8,11963
40150,Pulaski-Cermak,1/1/22,493.4,340.4,272.2,13424
40600,Kostner,1/1/22,173.4,96.2,103.4,4639
40420,Cicero-Cermak,1/1/22,504.2,371.8,305.8,13976
40580,54th/Cermak,1/1/22,967.2,514,394.6,24854
40020,Harlem-Lake,1/1/22,1188.8,746.2,574.6,31569
41350,Oak Park-Lake,1/1/22,357,197.2,163.6,9301
40610,Ridgeland,1/1/22,335.1,158,123.4,8444
41260,Austin-Lake,1/1/22,634.1,371.6,280.8,16578
40280,Central-Lake,1/1/22,791.1,481.6,398.4,21013
40700,Laramie,1/1/22,400.3,210.4,173,10323
40480,Cicero-Lake,1/1/22,458.9,291.2,234.8,12267
40030,Pulaski-Lake,1/1/22,534.3,368.2,290.6,14514
41670,Conservatory,1/1/22,396.6,370.2,301.4,11687
41070,Kedzie-Lake,1/1/22,486.2,276.2,231,12746
41360,California-Lake,1/1/22,416,212,165.4,10622
40170,Ashland-Lake,1/1/22,944.5,516.4,379.4,24313
41510,Morgan-Lake,1/1/22,1246.9,1166.4,868.4,36358
41160,Clinton-Lake,1/1/22,1183.2,606.2,426.4,30011
41690,Cermak-McCormick Place,1/1/22,524,434.2,325.6,14803
41120,35-Bronzeville-IIT,1/1/22,549.9,361.4,298.6,14848
40300,Indiana,1/1/22,246.2,114,94.8,6214
41270,43rd,1/1/22,312.1,196.6,169,8382
41080,47th-South Elevated,1/1/22,357,212.4,183.8,9477
40130,51st,1/1/22,348.9,218.8,189,9365
40510,Garfield-South Elevated,1/1/22,390.4,303.6,233,10882
41140,King Drive,1/1/22,159.6,73,65.8,4045
40720,East 63rd-Cottage Grove,1/1/22,337.5,134.2,108.2,8299
40940,Halsted/63rd,1/1/22,181.5,111.4,80.2,4769
40290,Ashland/63rd,1/1/22,365.1,233,196.4,9814
41290,Kimball,1/1/22,1615.3,1041.4,832.8,43292
41180,Kedzie-Brown,1/1/22,777.3,544.4,410.8,21100
40870,Francisco,1/1/22,500.2,264,227.6,12963
41010,Rockwell,1/1/22,496.9,268,231,12930
41480,Western-Brown,1/1/22,1276.8,840.4,635,34190
40090,Damen-Brown,1/1/22,942.6,503.2,348,24051
41500,Montrose-Brown,1/1/22,750.3,472.8,357,19905
41460,Irving Park-Brown,1/1/22,826.3,482.4,322.6,21378
41440,Addison-Brown,1/1/22,676,335.2,280.2,17273
41310,Paulina,1/1/22,862,557,389.2,22834
40360,Southport,1/1/22,949.7,824.2,581,26969
41210,Wellington,1/1/22,933.7,483.8,317.4,23614
40530,Diversey,1/1/22,1673.9,1010,683.4,43619
40660,Armitage,1/1/22,1471.7,904.8,619.6,38528
40800,Sedgwick,1/1/22,1275.7,858.4,609.4,34128
40710,Chicago/Franklin,1/1/22,2077,1152.8,806,53411
40460,Merchandise Mart,1/1/22,1613.9,693,467.6,39695
40930,Midway Airport,1/1/22,2791.2,1303.8,1217.2,71220
40960,Pulaski-Orange,1/1/22,1915.4,757.6,583.2,46928
41150,Kedzie-Midway,1/1/22,1399,690.8,523.2,35450
40310,Western-Orange,1/1/22,1407.3,705.4,604,36101
40120,35th/Archer,1/1/22,1046.9,503,402,26509
41060,Ashland-Orange,1/1/22,678.1,353.8,293.6,17478
41130,Halsted-Orange,1/1/22,818.9,405.2,291.2,20679
40730,Washington/Wells,1/1/22,1930.1,451,317.4,44375
40040,Quincy/Wells,1/1/22,1618.3,525.8,473.2,38979
40160,LaSalle/Van Buren,1/1/22,731.8,223,175,17358
40850,Library,1/1/22,1440.7,668,503.2,36110
40680,Adams/Wabash,1/1/22,2046.6,1002.6,772.8,51855
41700,Washington/Wabash,1/1/22,3636.9,2204,1680.4,95796
40260,State/Lake,1/1/22,3267.5,2532.2,1952,91038
40380,Clark/Lake,1/1/22,4206.8,2030.8,1625,106622
40900,Howard,2/1/22,2235.2,1601.8,1296.3,56295
41190,Jarvis,2/1/22,685.9,572,437.8,17757
40100,Morse,2/1/22,1878.7,1387.8,1115.5,47587
41300,Loyola,2/1/22,2495.2,2266.5,1543.5,65144
40760,Granville,2/1/22,1712.3,1675.5,1100,45348
40880,Thorndale,2/1/22,1196.3,840.5,640,29848
41380,Bryn Mawr,2/1/22,1707.9,1292.8,1009.8,43368
40340,Berwyn,2/1/22,0,0,0,0
41200,Argyle,2/1/22,1765.6,1859.3,1256.3,47773
40770,Lawrence,2/1/22,0,0,0,0
40540,Wilson,2/1/22,3722,3037.8,2294.5,95769
40080,Sheridan,2/1/22,1857,1517,1110.3,47649
41420,Addison-North Main,2/1/22,2619.9,2544,1844.8,69952
41320,Belmont-North Main,2/1/22,4757.6,5923.3,4151.3,135449
41220,Fullerton,2/1/22,6111.7,4179.8,3005.5,150975
40650,North/Clybourn,2/1/22,2171.9,1872.8,1463,56781
40630,Clark/Division,2/1/22,3416.1,3018.5,2270,89476
41450,Chicago/State,2/1/22,5169.9,4346.5,3322.5,134074
40330,Grand/State,2/1/22,3179,4361.5,3237,93973
41660,Lake/State,2/1/22,6374.9,5379,3873.5,164508
41090,Monroe/State,2/1/22,2440.9,1738.3,1203,60582
40560,Jackson/State,2/1/22,2791.1,1396,1092,65774
41490,Harrison,2/1/22,1876.2,1551,1121,48211
41400,Roosevelt,2/1/22,4546.7,3859.3,2882,117898
41000,Cermak-Chinatown,2/1/22,1533,2011.5,1924,46402
40190,Sox-35th-Dan Ryan,2/1/22,1450.9,808.3,663.3,34903
41230,47th-Dan Ryan,2/1/22,1130.1,770.5,612.3,28132
41170,Garfield-Dan Ryan,2/1/22,1232.9,906.8,667.5,30955
40910,63rd-Dan Ryan,2/1/22,1117.3,771.3,688,28183
40990,69th,2/1/22,1812.2,1234.3,961.3,45026
40240,79th,2/1/22,2528.3,1769.3,1440.5,63404
41430,87th,2/1/22,1433.8,900.5,775,35378
40450,95th/Dan Ryan,2/1/22,3553,2110.8,1729.8,86422
41050,Linden,2/1/22,271.3,147.5,114.5,6473
41250,Central-Evanston,2/1/22,352.1,132.3,126.8,8077
40400,Noyes,2/1/22,445.9,338.8,210.3,11114
40520,Foster,2/1/22,361,365.3,221.8,9568
40050,Davis,2/1/22,1284.7,1019,729.8,32689
40690,Dempster,2/1/22,321.9,289.3,223,8487
40270,Main,2/1/22,440.8,322.5,235.5,11048
40840,South Boulevard,2/1/22,289.8,191.5,152,7169
40140,Dempster-Skokie,2/1/22,596.4,320.3,230.3,14129
41680,Oakton-Skokie,2/1/22,371.2,144.3,106.8,8428
40890,O'Hare Airport,2/1/22,4724.3,3907.5,4617.5,128585
40820,Rosemont,2/1/22,2291.9,1538.3,1220.3,56872
40230,Cumberland,2/1/22,1245.8,589.5,472.8,29165
40750,Harlem-O'Hare,2/1/22,1184,513.8,404.5,27353
41280,Jefferson Park,2/1/22,2820,1549.3,1284,67733
41330,Montrose-O'Hare,2/1/22,858.2,478.8,351.8,20485
40550,Irving Park-O'Hare,2/1/22,1512.8,874.8,686.8,36501
41240,Addison-O'Hare,2/1/22,1152.4,547.3,391.8,26804
40060,Belmont-O'Hare,2/1/22,2259.2,1341.3,1017,54617
41020,Logan Square,2/1/22,2657.4,1820.3,1249.3,65425
40570,California/Milwaukee,2/1/22,1929.4,1338.8,929,47658
40670,Western/Milwaukee,2/1/22,1939.2,1343,871.5,47642
40590,Damen/Milwaukee,2/1/22,2201.1,1887.3,1377,57078
40320,Division/Milwaukee,2/1/22,2410.8,1699.8,1139.8,59574
41410,Chicago/Milwaukee,2/1/22,1600,867,622.3,37957
40490,Grand/Milwaukee,2/1/22,1061.2,857.3,656,27277
40370,Washington/Dearborn,2/1/22,4519.3,2913,2345.8,111420
40790,Monroe/Dearborn,2/1/22,2156.1,862.5,640,49131
40070,Jackson/Dearborn,2/1/22,2281.5,1025.8,836.3,53078
41340,LaSalle,2/1/22,1326,672.3,502,31217
40430,Clinton-Forest Park,2/1/22,997.5,530,469.8,23948
40350,UIC-Halsted,2/1/22,3374.2,1056,774,74803
40470,Racine,2/1/22,1046.4,517.5,354,24414
40810,Medical Center,2/1/22,1291,525.5,431.8,29648
40220,Western-Forest Park,2/1/22,685.5,387.8,312.5,16511
40250,Kedzie-Homan-Forest Park,2/1/22,736.8,452.3,372.8,18035
40920,Pulaski-Forest Park,2/1/22,898.2,721.8,636.5,23396
40970,Cicero-Forest Park,2/1/22,535,339.3,265.8,13120
40010,Austin-Forest Park,2/1/22,574.9,259.3,227,13442
40180,Oak Park-Forest Park,2/1/22,486.2,198.5,151.8,11124
40980,Harlem-Forest Park,2/1/22,394.5,207.5,137,9268
40390,Forest Park,2/1/22,1025.7,494.8,404.3,24110
41030,Polk,2/1/22,1704.5,452,353.8,37313
40830,18th,2/1/22,893.2,780,513.8,23039
40210,Damen-Cermak,2/1/22,901.3,543.5,403.3,21812
40740,Western-Cermak,2/1/22,619.1,415.3,277,15150
40440,California-Cermak,2/1/22,763.4,408.5,315.5,18164
41040,Kedzie-Cermak,2/1/22,516.5,332,241.5,12624
40780,Central Park,2/1/22,524.7,328.5,254.8,12826
40150,Pulaski-Cermak,2/1/22,553.7,369.8,293,13725
40600,Kostner,2/1/22,194,108,111.5,4757
40420,Cicero-Cermak,2/1/22,580.5,439.5,337.5,14718
40580,54th/Cermak,2/1/22,1150.8,627.5,473.3,27418
40020,Harlem-Lake,2/1/22,1364.9,871.5,648.5,33378
41350,Oak Park-Lake,2/1/22,470.1,266.8,184.8,11208
40610,Ridgeland,2/1/22,430.3,209.5,147,10032
41260,Austin-Lake,2/1/22,726.8,406.8,345.8,17546
40280,Central-Lake,2/1/22,896.9,555.3,471.8,22045
40700,Laramie,2/1/22,467.3,257.3,231.3,11299
40480,Cicero-Lake,2/1/22,510.1,341.3,275.3,12667
40030,Pulaski-Lake,2/1/22,576.3,409.3,336.8,14509
41670,Conservatory,2/1/22,407.9,423.8,352,11260
41070,Kedzie-Lake,2/1/22,582.2,294.3,264,13876
41360,California-Lake,2/1/22,490.6,231.3,184.3,11473
40170,Ashland-Lake,2/1/22,1137.8,755.8,544.3,27955
41510,Morgan-Lake,2/1/22,1629.1,1655.5,1196,43988
41160,Clinton-Lake,2/1/22,1509.4,772.8,535,35419
41690,Cermak-McCormick Place,2/1/22,674.3,631.8,461,17857
41120,35-Bronzeville-IIT,2/1/22,803.3,516.5,368.3,19605
40300,Indiana,2/1/22,279.4,142,113.5,6609
41270,43rd,2/1/22,373.7,223.5,176,9071
41080,47th-South Elevated,2/1/22,401.4,240,201.8,9795
40130,51st,2/1/22,398.3,252,212.8,9824
40510,Garfield-South Elevated,2/1/22,441.3,319.5,253.3,11117
41140,King Drive,2/1/22,187.9,114.5,82,4543
40720,East 63rd-Cottage Grove,2/1/22,374.6,195.8,162,8923
40940,Halsted/63rd,2/1/22,193,122,88.3,4700
40290,Ashland/63rd,2/1/22,415.7,263,219.3,10243
41290,Kimball,2/1/22,1903.9,1239.5,840,46396
41180,Kedzie-Brown,2/1/22,905.3,646.8,442.3,22462
40870,Francisco,2/1/22,620.3,327.3,252.5,14724
41010,Rockwell,2/1/22,642.7,318.5,243,15100
41480,Western-Brown,2/1/22,1580.9,1033,728.3,38662
40090,Damen-Brown,2/1/22,1175.8,565.3,382.8,27307
41500,Montrose-Brown,2/1/22,940.1,575.3,415,22763
41460,Irving Park-Brown,2/1/22,1079.3,574.8,369.5,25362
41440,Addison-Brown,2/1/22,880.4,410.3,299.5,20446
41310,Paulina,2/1/22,1076.9,637,407.5,25715
40360,Southport,2/1/22,1226.4,1540.3,1159.3,35325
41210,Wellington,2/1/22,1206.3,552.8,379.8,27856
40530,Diversey,2/1/22,2126.6,1164.8,762,50238
40660,Armitage,2/1/22,1927.9,1078.3,754.8,45890
40800,Sedgwick,2/1/22,1637.9,1081.3,743.3,40056
40710,Chicago/Franklin,2/1/22,2574.9,1384.3,1022.3,61124
40460,Merchandise Mart,2/1/22,2137,950.5,604,48957
40930,Midway Airport,2/1/22,3459.8,1532,1317.3,80592
40960,Pulaski-Orange,2/1/22,2395.1,917,709.8,54409
41150,Kedzie-Midway,2/1/22,1743.4,843.8,624.5,40741
40310,Western-Orange,2/1/22,1726.5,849.3,669.5,40605
